"Species","HON_H","HON_M","HON_EXT","HON_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Campephilus melanoleucos",0,1,NA,1,1.56583162323036,1.26135390539664,1.45450859702101,1.17844621576954,0.831387831724995,0.568712368835953,-0.161786125724806,3.03843836129815,0.0167168639916938,0.533544158533319,0.704363425874624,-0.156805409675519,0.410579241303971,-0.0312427480092531
"Camptostoma obsoletum",0,3,NA,1,-1.05135127288648,-0.804179979186064,-0.698910805380527,-0.727706481506779,-0.709710393173511,-0.601002968795733,-0.511210759475929,-1.8975215452492,0.49229048903223,-0.264102337627339,-0.0514325346884625,0.00765960025627349,-0.132290865465881,-0.249672778307678
"Campylorhamphus trochilirostris",0,1,NA,1,0.173996095947729,2.13257071146365,-0.411788218393655,-0.0590333257424202,0.291512657397493,-0.130641245726907,-0.601802331189184,0.837252019414859,0.0427402276222448,-0.910511259152332,-0.105921053420005,-1.69246110098476,1.07010590450085,-0.178301761388754
"Campylorhynchus zonatus",2,7,NA,NA,0.0490766288318044,0.0151099973802597,-0.531422629638185,-0.349949568834706,0.097157594639592,0.0921616757267474,-0.763572994962852,-0.247293931956357,0.78000566704478,-0.368727605037246,-0.408199490864845,-0.216675863146217,0.350350208160993,0.117383040832955
"Cantorchilus leucotis",2,5,NA,NA,-0.389415660847677,-0.284911684179239,-0.627130158633809,-0.585866721193127,-0.56836125662231,-0.0996963955250108,-0.789456301166639,-1.05261598812638,0.761501729701146,-0.598632359361376,-0.0340149103715711,-0.0552272679376882,0.214605950653152,0.0101464822686915
"Cantorchilus nigricapillus",0,3,NA,1,-0.231318666531602,-0.261833093290047,-0.459641982891467,-0.532314974952258,-0.44664394459211,0.0797837356459886,-0.94475613838936,-0.755907446310225,0.970251296990653,-0.563996065489849,0.0136011110933603,-0.0364523324655347,0.163157507839427,0.0729348625850683
"Capsiempis flaveola",0,1,NA,1,-1.08973293612876,-0.746483501963083,-0.507495747389279,-0.775468849775661,-0.56050852681391,-0.471034597947768,-0.744160515310012,-1.72146529195942,0.770674708924314,-0.228598317704916,0.0171450516195022,-0.15126669703939,-0.293409341931782,-0.226638063333727
"Cardellina canadensis",0,10,NA,1,-0.891650887234226,-0.619551252072526,-0.507495747389279,-0.580077343221141,-0.47805486382571,-0.272987556655631,0.0970469363130635,-1.39522448436194,-0.134150819561929,-0.167415727134652,-0.151977375238948,0.0676896229764093,-0.335202722880179,-0.0342594339944354
"Catharus minimus",1,8,NA,NA,-0.0196601069073298,-0.423383229514392,-0.38786133614475,-0.025744402403502,-0.154129759229209,0.395421207705333,0.414117437309454,-0.236134087769134,-0.407033850797523,-0.213955889381454,-0.393678879481488,0.552863901527725,-0.134081370568394,0.203979367329525
"Catharus ustulatus",0,47,NA,1,-0.0514980237451451,-0.544545831682651,-0.363934453895844,-0.0865328711093528,-0.171798401298109,0.370665327543816,0.478825702818921,-0.333799610935184,-0.441315369355715,-0.139217924236669,-0.381186863493628,0.614461482631338,-0.201555476371303,0.255680672728099
"Cercomacra nigricans",5,8,NA,NA,-0.507546054184375,-0.302220627346133,-0.316080689398032,-0.538104352924244,-0.209098867888009,-0.0378066951212178,-0.92534365873652,-0.78447538536583,0.96664575041253,-0.321190971660727,-0.0405262217128761,-0.237547289066663,-0.0938262166104977,-0.0546482622428065
