"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Patagioenas goodsoni",0,26,NA,1,1.27167153314193,-0.393277329422405,-0.511841576636265,0.649808436310856,0.41512959417063,-0.229246006016487,0.641149089117774,0.574883739138753,-0.563628955034918,1.16749813262247,-0.220623906386786,0.55011376801501,0.835662937183262,0.292843251557994
"Patagioenas speciosa",0,3,NA,1,1.56208160160776,0.0303709930304879,-0.323967508085432,1.16490659132518,0.390328653342422,-0.00251877376239838,0.790790990598371,1.24235407794946,-0.822645337169379,1.16743905331038,0.116766764268457,0.619404001162505,0.888167611564422,0.0592129441729922
"Phaenostictus mcleannani",2,13,NA,NA,0.337386788806381,-0.0317640942626032,-0.253514732378869,-0.192949378420906,0.102256186799383,0.518341084118617,-0.692615684948418,0.345582090321439,0.950663207879694,0.294246860267958,0.191351459984624,-0.347828309170148,0.127072110401239,0.264088876134258
"Phaethornis striigularis",7,13,NA,NA,-1.8044901559612,-0.0148181613644874,-0.88758971373793,-0.918379280066073,-0.790577683016127,-1.20968809143957,2.72312337058695,-2.73130888414606,-2.60458154305105,-0.139081442581082,0.124387130181406,-0.662446587757754,-0.377628709420781,0.00923225914992898
"Phaethornis yaruqui",4,28,NA,NA,-1.36043716256532,1.22223494019796,-0.840621196600222,-0.626490325557959,-0.45862662885395,-1.14841046110063,2.54745679058799,-1.74795382271813,-2.79544424275312,-0.665758883555636,0.357608167611668,-1.11447413669658,0.302845935392087,-0.125353199976765
"Philodice mitchellii",3,0,1,NA,-1.77971855114792,-0.370682752224918,-1.09894804085762,-0.967027439150759,-0.973723092209052,-1.21581585447347,2.65155550466145,-3.02492626912033,-2.41619111574256,0.11248921300887,0.181304643515422,-0.490318934520116,-0.373287275598028,0.0322646634591892
"Piaya cayana",2,1,NA,NA,0.859556240888621,0.442722026884637,0.544950058962171,0.609745246476409,3.83956719314251,0.66540739693208,-0.861776095317788,3.15281583466436,0.55532102324084,0.819471994925628,-2.61420983318071,-1.67711495365179,0.356199282827768,0.633607955918598
"Piculus litae",0,1,NA,1,0.564269932515213,-0.167331557447529,-0.112609180965745,-0.258767476006069,-0.170554162310912,-0.370184555796056,0.458976339489221,-0.233943215959816,-0.33181189867334,0.151614846839597,0.00188108151326055,0.371676087035866,0.38197316294668,0.493720575320063
"Picumnus olivaceus",1,0,1,NA,-0.850909130274166,-0.771736497480323,-0.605778610911681,-0.728079128352449,-0.979446386246331,-0.701083759626348,-0.575504631615776,-1.89325106735264,0.784502314755595,-0.181634396962939,-0.0541141115026336,0.17876722398766,0.0484581507081078,-0.278569759867096
"Pionus chalcopterus",0,1,NA,1,1.40510465506487,0.53874897997396,2.00097409023113,1.2378788299522,-0.00648639990891616,-0.480484290406153,0.439457830600448,1.8913943139263,-0.896296987067257,-0.722930222977067,-0.230251377669733,1.63982587548383,0.041654274325337,-0.205419989749716
